,JUDE_T0,SABRA_T0,JOHNER_T0,FERRO_T0,WIERZBOWSKI_T0,HILLARD_T0,CROWE_T0,AARON_T0,JUDE_T1,SABRA_T1,JOHNER_T1,FERRO_T1,WIERZBOWSKI_T1,HILLARD_T1,CROWE_T1,AARON_T1,JUDE_T2,SABRA_T2,JOHNER_T2,FERRO_T2,WIERZBOWSKI_T2,HILLARD_T2,CROWE_T2,AARON_T2,JUDE_T3,SABRA_T3,JOHNER_T3,FERRO_T3,WIERZBOWSKI_T3,HILLARD_T3,CROWE_T3,AARON_T3,CALL_T0,OUTLIER_C_T0,CALL_T1,OUTLIER_C_T1,CALL_T2,OUTLIER_C_T2,CALL_T3,OUTLIER_C_T3,APONE_T0,APONE_T1,APONE_T2,APONE_T3,BURKE_T0,BURKE_T1,BURKE_T2,BURKE_T3,DISTEPHANO_T0,DISTEPHANO_T1,DISTEPHANO_T2,DISTEPHANO_T3,HICKS_T0,HICKS_T1,HICKS_T2,HICKS_T3,HUDSON_T0,HUDSON_T1,HUDSON_T2,HUDSON_T3,TULLY_T0,TULLY_T1,TULLY_T2,TULLY_T3,BOGGS_T0,BOGGS_T1,BOGGS_T2,BOGGS_T3,CLEMENS_T0,CLEMENS_T1,CLEMENS_T2,CLEMENS_T3,DIETRICH_T0,DIETRICH_T1,DIETRICH_T2,DIETRICH_T3,JACOBS_T0,JACOBS_T1,JACOBS_T2,JACOBS_T3,RAINS_T0,RAINS_T1,RAINS_T2,RAINS_T3,WREN_T0,WREN_T1,WREN_T2,WREN_T3,BELLOT_T0,BELLOT_T1,BELLOT_T2,CHRISTIE_T0,CHRISTIE_T1,CHRISTIE_T2,FRANK_T0,FRANK_T1,FRANK_T2,FROST_T0,FROST_T1,FROST_T2,GORMAN_T0,GORMAN_T1,GORMAN_T2,NEWT_T0,NEWT_T1,NEWT_T2,PURVIS_T0,PURVIS_T1,PURVIS_T2,TROY_T0,TROY_T1,TROY_T2,VRIESS_T0,VRIESS_T1,VRIESS_T2,WILLIAMSON_T0,WILLIAMSON_T1,WILLIAMSON_T2,ANDREWS_T0,ANDREWS_T1,ANDREWS_T2,GREGOR_T0,GREGOR_T1,GREGOR_T2,GOLIC_T0,GOLIC_T1,GOLIC_T2,SKELL_T0,SKELL_T1,SKELL_T2,PEREZ_T0,PEREZ_T1,PEREZ_T2,BISHOP_T0,BISHOP_T1,DILLON_T0,DILLON_T1,DRAKE_T0,DRAKE_T1,RIPLEY_T0,RIPLEY_T1,SPUNKMEYER_T0,SPUNKMEYER_T1
IMM_212,6.746512014813898,6.794340539904513,6.840634192178448,6.713722079696228,6.746512014813898,6.518706097291085,6.746512014813898,6.885488427962708,6.840634192178448,6.885488427962708,6.809937394955531,6.746512014813898,6.713722079696228,6.663096006626261,6.713722079696228,6.998699038410699,7.227362597369357,7.029196291712798,7.352893479453216,7.156201568448118,6.965870356343969,7.302519956938097,7.002396232369083,7.240321234664938,7.30982475756133,7.250323745812668,7.359948236987167,7.196167975765763,6.974860091436604,7.073423925920193,7.1399193377071,6.989359661131719,7.115096365118445,6.778573224046196,6.574559332024603,7.468370696873152,6.989359661131719,7.029196291712798,6.984248885658824,7.1003909735204624,7.730210202484797,7.8928304033038765,6.324324327256445,6.93046597207815,6.762631680177175,6.809937394955531,6.235056989159358,7.215868190940399,6.778573224046196,6.746512014813898,6.324324327256445,7.059748989023117,6.870691426034628,6.762631680177175,6.550832857065125,7.366968664664939,8.141143303430905,7.663096006626261,7.481368037402025,7.235056989159358,7.936114501032677,7.870691426034628,7.257896965517469,7.287798451231331,7.201515921410387,6.697043338549598,7.228146520718836,7.152858393414598,7.537565124542401,7.802160044363812,7.280380979668848,6.947254678176622,7.794340539904513,7.809937394955531,7.352893479453216,6.915359079687942,7.05213829737216,6.592706678734863,7.257896965517469,7.1783934855217355,7.746512014813898,7.809937394955531,7.481368037402025,7.156201568448118,7.855741084568656,7.907403204391149,7.494249328698758,7.366968664664939,7.139899756119018,7.302519956938097,6.280380979668848,6.762631680177175,6.809937394955531,6.435355639645189,6.778573224046196,6.746512014813898,6.204030093538734,6.870691426034628,6.762631680177175,6.575285900789664,7.550832857065125,7.072785560260481,6.139899756119018,7.345804054666897,7.280380979668848,6.2196269485897515,7.201515921410387,6.697043338549598,6.324324327256445,6.947254678176622,7.211849597998032,6.280380979668848,7.204030093538734,7.2196269485897515,6.435355639645189,7.05213829737216,6.592706678734863,6.204030093538734,7.295177981596929,7.324324327256445,6.945416313544122,6.697043338549598,6.9001352039271096,7.1003909735204624,7.250323745812668,7.55698508404672,6.869065427414007,6.993351092766076,7.180314024564926,7.240321234664938,7.025666086010968,6.998699038410699,6.8049350899942915,7.474884003831827,7.380907855622812,7.257896965517469,7.474884003831827,7.180314024564926,7.265430638202877,7.089859073619422,7.242710561702793,7.287798451231331,7.3315198286606496
IMM_213,7.511981377634926,7.511981377634926,7.279320620844651,7.4913710979596395,7.511981377634926,7.5622545841161495,7.416824144594585,7.416824144594585,7.394797838264586,7.326626335623007,7.326626335623007,7.267247788544076,7.542355026678444,7.438519215693904,7.522177144740814,7.511981377634926,6.900118506360588,7.246294147494627,7.0287027124220005,7.217147801835111,7.330358412283102,7.197384547013681,7.312096205890374,7.319548027758681,6.948212794561633,6.811891323348853,7.177346793777136,7.115507539959273,7.175158118423506,7.327607797552633,7.339613650812788,7.39435661540722,7.115507539959273,7.372430025236132,7.61083476456121,6.994755380498663,7.375043140350384,7.0287027124220005,7.217147801835111,7.192914589227665,7.326626335623007,7.4913710979596395,8.370622282496829,7.480012699951927,7.416824144594585,7.279320620844651,8.431103386022919,7.26603251843168,7.2912932625107265,7.166845891586238,8.57589617026741,7.409623372060531,7.19260898765132,7.4913710979596395,8.862965507943123,7.115507539959273,7.303167362799019,7.601248715732012,7.366203611229824,7.094291054049577,7.349709948736049,7.2912932625107265,7.125999913776916,6.91229322030669,7.279320620844651,7.449245622286963,7.6046393544656725,7.4618195831859575,7.279320620844651,7.629817867928784,6.924366052607265,7.0287027124220005,7.338214309898219,7.405853026773582,7.039843270027201,7.236372544911441,7.4913710979596395,7.217920076180507,7.125999913776916,7.597990978456306,7.721158179467209,7.581883390865082,7.366203611229824,7.177346793777136,6.98713986935134,7.542355026678444,7.0287027124220005,7.006160143770912,6.971671767385621,7.136416529722254,8.738574645705931,7.416824144594585,7.279320620844651,8.700470040680429,7.2912932625107265,7.166845891586238,8.703975984181966,7.19260898765132,7.4913710979596395,8.689900798970243,6.948212794561633,7.246294147494627,8.476907075636042,6.994755380498663,6.936338694273341,8.745395911561946,7.279320620844651,7.449245622286963,8.850365471163489,6.924366052607265,7.274863299691399,8.738574645705931,6.9832597416608335,7.050898458536197,8.700470040680429,7.4913710979596395,7.217920076180507,8.703975984181966,6.875456452126318,7.187400458441059,7.5608669524367675,7.383657280659386,7.314944530575372,7.522762347411265,6.91229322030669,7.255880196323825,7.5262682909128005,7.115507539959273,6.971671767385621,7.512193105701077,7.542355026678444,7.747469456583056,7.299199382366878,6.875456452126318,6.862965507943121,6.7988351705234065,7.115507539959273,7.115507539959273,7.125999913776916,7.039843270027201,7.302877675860995,6.948212794561633,6.994755380498663
IMM_214,8.070209780952482,8.04452313728883,8.402285831215927,7.870272210443729,8.297443465358427,8.018370849432863,8.275528688929988,7.87998736527694,8.152671941144455,8.176518683098822,8.184380800871793,8.128424394897777,8.087083599516877,8.160664731897985,7.946221063677028,8.260731687001908,8.210027385030939,8.0594256467625,8.021582295617828,8.299715272625505,8.077981465790744,7.937709738362807,7.987634963694489,8.264464666011675,7.92751397125692,7.987634963694489,7.875425460108465,8.149906392593367,8.301041992440348,8.460450209518365,7.998546105201548,8.569417246727776,8.334857078745763,7.87998736527694,7.955439593706406,8.205815133744023,8.449629945991523,8.197353554995829,8.230906114706855,8.485386300146734,8.73763444186561,9.09961069739304,9.19310408199447,8.027939890196357,8.095447072451503,8.04452313728883,9.180280041636886,8.23536032081915,8.207713304702416,8.018370849432863,9.424587239401776,8.237458786703149,8.144634622079035,8.388739299377978,9.411844108871584,8.0594256467625,8.830743846257091,8.825725771490466,8.175979904203261,8.01196429305623,8.88963753531066,8.830743846257091,7.880719759777978,8.0594256467625,8.152671941144455,8.215407696492417,8.282869246393096,8.27676043681045,8.88963753531066,8.790101861759746,8.096301648997533,7.9223889390790525,8.946221063677028,8.987248331937082,7.652148763512407,8.429579534259657,8.19997765592281,8.078671359700678,7.880719759777978,8.209937723939245,8.973701800099134,9.160664731897985,8.175979904203261,8.091743367035228,8.461718744735084,9.257008600959189,8.275802652681177,8.171666911332178,7.864778215908958,8.226754471436386,9.422773669029844,8.095447072451503,8.04452313728883,9.460387960829621,8.207713304702416,8.018370849432863,9.332927051647363,8.144634622079035,8.388739299377978,9.10084557414248,7.957887620300438,7.952869545533813,9.340631716372398,8.016781309354007,7.957887620300438,9.285814455809243,8.152671941144455,8.215407696492417,9.57096082777854,8.016781309354007,7.917245635803093,9.422773669029844,8.073364837720375,8.114392105980428,9.460387960829621,8.19997765592281,8.078671359700678,9.332927051647363,8.10084557414248,7.917245635803093,8.44600508217277,8.176518683098822,7.8506434036947965,8.483619373972546,8.073364837720375,8.201590547882299,8.356158464790289,7.912083930687313,8.275802652681177,8.124076987285406,8.136552275781177,7.964599592991882,8.363863129515323,7.92751397125692,7.982719473280374,8.077981465790744,8.167340985929387,8.045350461550777,7.854051809315898,8.021582295617828,8.114392105980428,8.054749159553028,7.759506172808898
IMM_215,7.611048443628452,7.46449978027551,7.341441383871172,7.173984638019609,7.105813135378029,7.321541826433466,7.65146271207436,7.082354162554041,7.370785345453315,7.390021564316233,7.351289169827519,7.228432422041985,7.321541826433466,7.249648907951681,7.409004667683806,7.117401109653241,7.552394128994744,7.611021858965453,7.756627181212352,7.9456610056023695,7.655029041204545,7.5187633511134635,7.477343423733483,7.356974058399999,7.6856606598582085,7.565629956151438,7.434699086324989,7.679586145448524,7.312918878322063,7.641541625783433,7.346085742257262,7.659243627516893,7.642591937966322,7.380435515487035,7.543934247769915,7.611021858965453,7.441242975297603,7.559027221327191,7.81874889312015,7.399723705859335,7.858975957072037,7.8863264452169926,6.990515241386629,7.37850721994964,7.361070190620104,7.321541826433466,6.899367353328434,7.685395915372861,7.321541826433466,7.173984638019609,6.835237015908718,7.356974058399999,7.280899841936121,7.3013639444958365,7.130692899434889,7.559027221327191,7.971795787406342,8.003365866407211,7.630046684647208,7.552394128994744,8.385236501750857,8.076429328596936,7.470322996055711,7.46326823852176,7.311488161769543,7.151616824991154,7.471616624341121,7.389154464149148,8.021981544574558,7.838117352174373,7.405552740665473,7.434699086324989,8.058507420599673,7.91980114976808,8.401867693857618,7.481600712913743,7.128896748491071,7.341441383871172,7.470322996055711,7.559079465591461,8.157241374185034,7.872716013698339,7.630046684647208,7.353085320771338,8.040360073889413,8.11740110965324,7.856932087008037,7.525552516776103,7.498202028631147,7.525552516776103,7.208695411436163,7.361070190620104,7.321541826433466,6.733357401889505,7.321541826433466,7.173984638019609,7.130692899434889,7.280899841936121,7.3013639444958365,6.835237015908718,7.611021858965453,7.642591937966322,7.010011417012426,8.024462573309966,7.715655400156046,7.000296262179215,7.311488161769543,7.151616824991154,6.7681228200501815,7.6612076161336695,7.477343423733483,7.208695411436163,7.697733492158783,7.559027221327191,6.733357401889505,7.128896748491071,7.341441383871172,7.130692899434889,7.679586145448524,7.7681228200501815,7.719544137784707,6.997106875935529,7.117401109653241,7.244206128238049,7.539035746139725,7.585258762900371,7.641541625783433,7.477343423733483,7.642591937966322,7.346085742257262,7.321541826433466,7.239079666241493,7.52086014336097,7.322224357066577,7.4274675170939135,7.630046684647208,7.250274515187562,7.412894716006641,7.511942085257449,7.3907557387373926,7.655029041204545,7.940590016054946,7.511942085257449
IMM_216,7.6490882747327955,7.5696538072383905,7.485589542449915,7.446595410834052,7.683035606656133,7.3963222043528285,7.514158694646687,7.495175591279113,7.657650288236219,7.3963222043528285,7.456443196790399,7.456443196790399,7.631810283300959,7.5696538072383905,7.5696538072383905,7.5696538072383905,8.302656585904515,8.033925449901197,7.776872021118131,7.986048822950415,8.203374706890429,7.899415514089516,7.797192005497727,7.731036496651557,8.12917376504901,7.9904674942174205,7.972711023413262,7.875725408044416,7.789139451215124,7.660153010495047,7.7603804582337,7.77003062826742,7.9904674942174205,7.657650288236219,7.466224217582985,8.05938543489215,7.701083274549928,8.033925449901197,8.263029511783802,7.9590644526574374,8.852960608098446,8.76456549215273,6.80724567016165,7.835832686663166,7.354802934914561,7.365295308732204,6.797192005497727,7.701083274549928,7.74862394828371,7.623093066199851,6.913445073993575,7.6704949547165056,7.466224217582985,7.333586449004866,6.836993013555702,8.113054099685737,8.542173070816283,8.64478813729917,8.199563092940409,7.972711023413262,8.411588961006139,8.546789698886652,8.273945289262986,8.05094859774351,7.5421730708162835,7.74862394828371,7.7603804582337,7.7603804582337,8.565109882093441,8.720295225225215,7.889986101169586,8.191909520396976,8.687223403619566,8.546789698886652,8.042462131855682,7.798599780464191,7.578698946841397,7.551391600845662,8.273945289262986,8.016945368737936,8.674623366839931,8.514158694646685,8.199563092940409,8.076112521297599,8.64478813729917,8.744610885777085,8.05938543489215,8.05094859774351,8.233510424863749,8.145115308918033,7.0210249611933895,7.354802934914561,7.365295308732204,7.012360100066262,7.74862394828371,7.623093066199851,6.941101416896441,7.466224217582985,7.333586449004866,7.029638091498098,7.922722887581586,8.025337954064472,6.977170671603962,7.792138777771442,7.927339515651956,6.776872021118131,7.5421730708162835,7.74862394828371,6.9592487636067,7.945659698858745,8.100845041990517,7.0210249611933895,8.067773220384868,7.927339515651956,7.012360100066262,7.578698946841397,7.551391600845662,6.941101416896441,8.003642882965153,8.05938543489215,7.924916230245591,7.514158694646687,7.691399079590759,7.916251369118464,8.17259604534014,8.125160702542388,7.844992685948642,8.071948896356062,7.913445073993576,7.9335293605503,7.596620854838659,7.475939372416196,7.8810619406561635,8.117100932748436,8.133175695606507,8.02102496119339,7.968237546833955,7.866139359215219,7.80724567016165,8.168702129235651,8.003642882965153,7.94110141689644,7.954733282484207
IMM_217,7.552707993658628,7.691606099480316,7.567974750311938,7.489972238310665,7.513818980265033,7.465724692063988,7.415971656866889,7.424383896683088,7.746311991570451,7.424383896683088,7.612828986096199,7.465724692063988,7.705478274061873,7.545013601868627,7.513818980265033,7.583081642702147,7.68788889171693,7.268174905228612,7.7360979847595495,7.393705787312472,7.630744984613321,7.563630788754784,7.673813706505206,7.322502792822742,7.6452445543084355,7.493241460863386,7.601301206720839,7.444331860382439,7.600487540122507,7.5083693381340755,7.578003525971128,7.585537198656535,7.715633882199834,7.739586128382138,7.670544483952486,7.3412383674183355,7.276699103209617,7.468993914616709,7.23979310385879,7.637199318479028,7.5372779530890215,7.457550760618288,7.427653119235809,7.658786180687174,7.398998578263175,7.786021701372422,7.68788889171693,7.74876754752484,7.398998578263175,7.705478274061873,7.410779300671413,7.6444308877101035,7.329036020095607,7.545013601868627,7.436016592170436,7.57881719256946,7.567974750311938,7.481934919245247,7.593845401801792,7.63801298507736,7.575547970016739,7.583081642702147,7.524950320590724,7.571243972864659,7.497965029064196,7.2649056826758915,7.694061655434704,7.665910615120556,7.3644413562268065,7.583081642702147,7.314271319818067,7.563630788754784,7.698558860122082,7.87463608854599,7.6452445543084355,7.451785809767708,7.552707993658628,7.620170961437367,7.524950320590724,7.4843904751996355,7.5216810980380036,7.3644413562268065,7.593845401801792,7.715633882199834,7.505913782179687,7.560361566202063,7.563630788754784,7.708747496614594,7.540547175641742,7.4608199831710085,7.427653119235809,7.398998578263175,7.786021701372422,7.586350865254867,7.398998578263175,7.705478274061873,7.45259947636604,7.329036020095607,7.545013601868627,7.532769825050023,7.571243972864659,7.485204141797968,7.3412383674183355,7.57881719256946,7.586350865254867,7.896206127841655,7.497965029064196,7.2649056826758915,7.555977216211349,7.367710578779527,7.586350865254867,7.427653119235809,7.701828082674803,7.8779053110987105,7.586350865254867,7.552707993658628,7.620170961437367,7.45259947636604,7.444331860382439,7.555977216211349,7.426839452637477,7.346847296212068,7.560361566202063,7.585537198656535,7.45259947636604,7.673813706505206,7.451785809767708,7.385092657007763,7.756275866697179,7.531956158451691,7.497965029064196,7.634743762524639,7.340424700820003,7.493241460863386,7.45259947636604,7.701828082674803,7.305169112710814,7.444331860382439,7.756275866697179,7.4022678008158955,7.540547175641742,7.517088202817754,7.181297454548646
IMM_218,7.335657491631464,7.7484390169699395,7.62843924085931,7.727974914410224,7.7484390169699395,7.686154738715596,7.388768828091026,7.439994151446199,7.59115822477985,7.521524036942798,7.583585005075049,7.643086016823711,7.213401741580466,7.513575283827307,7.814629296664406,7.545110857260413,7.600589718561253,7.524640865327955,7.672739504317089,7.7414522544011035,7.888077168119587,7.73472639121279,7.629884025355292,7.583571487194432,7.665684746783138,7.7414522544011035,7.6585953219968195,7.7414522544011035,7.443090263644602,7.6560839869788,7.451264195090302,7.561087473043053,7.436202900660371,7.371281401362185,7.66478108792303,7.402650340949345,7.561087473043053,7.73472639121279,7.600589718561253,7.553514253338252,7.560623856631738,7.761922246333562,7.376963697285695,7.670159172190523,7.598691897465257,7.795089110268761,7.385576827590404,7.434869756839634,7.7484390169699395,7.414608833026286,7.32417628292626,7.884525452988053,7.414608833026286,7.513575283827307,7.637115594586367,7.493105291894849,7.423120332881803,7.583585005075049,7.436202900660371,7.578221905532799,7.65035401728775,7.66478108792303,7.555501829032716,7.672739504317089,7.380051610989917,7.795089110268761,7.648994562192481,7.499358483291347,7.693209496249548,7.513575283827307,7.555501829032716,7.555501829032716,7.575971820965174,7.59115822477985,5.721179859374842,7.48350453209051,7.70022992392732,7.598691897465257,7.555501829032716,7.590988958756915,7.734828585451286,7.397433689218153,7.436202900660371,7.3682988361585675,7.513575283827307,7.7484390169699395,7.918071908417424,7.651470887563438,7.540153864699279,7.7414522544011035,7.547848256489281,7.598691897465257,7.795089110268761,7.607969248926851,7.7484390169699395,7.414608833026286,7.532418215919674,7.414608833026286,7.513575283827307,7.629884025355292,7.402650340949345,7.563115013142591,7.7548106372561225,7.629884025355292,7.644311095990572,7.7006185368925255,7.380051610989917,7.795089110268761,7.80704059602868,7.672739504317089,7.493105291894849,7.547848256489281,7.555501829032716,7.570688232847392,7.607969248926851,7.70022992392732,7.598691897465257,7.532418215919674,7.693699122952735,7.593172246998771,7.538247496684942,7.448357624380826,7.317510144921204,7.598368489122513,7.485112501141318,7.6226160248912525,7.522817456115336,7.6226160248912525,7.607969248926851,7.620283265550953,7.721088528824984,7.575971820965174,7.745209877451784,7.7414522544011035,7.333109407696267,7.607969248926851,7.672739504317089,7.826149418976384,7.6585953219968195,7.585716442079724,7.9819440915838085,7.6585953219968195,7.768046464412817
IMM_219,7.328282993388553,7.16622623527958,7.328282993388553,7.104386981461717,7.482088329467588,7.039777900038641,7.4157458346388925,7.206027243337555,6.9132454941097095,7.3372717766158075,7.09381773975153,7.061637334002381,7.381394329848115,7.449298394349919,7.6429795190448395,7.09381773975153,7.060283709306867,7.24212203229268,7.395073955131279,7.369233950196019,7.123477535794061,7.260981059543996,7.251582361541747,7.110571741104202,7.0710101158999255,7.251582361541747,7.184019077729112,7.342922673080172,7.240452023651112,7.221215804788194,7.259435127018685,6.920910521600628,7.288815267740722,7.206027243337555,7.4157458346388925,6.959978803511182,7.120988357049541,7.24212203229268,7.316122613736457,7.268833825020934,7.156102018005873,7.553249358388827,6.971474442349011,7.305828032503136,7.381394329848115,7.300975647392818,7.369233950196019,7.268833825020934,7.215808264130141,6.972139183163278,7.453626137486392,6.97932720782595,7.3639069031192745,7.09381773975153,7.005421774272349,7.270318924123332,7.3639069031192745,7.104386981461717,7.133745871247888,7.342922673080172,6.948869403840431,7.061637334002381,7.270318924123332,6.994194518849095,7.006354898501191,7.225523418963352,7.0464414036844865,7.249974797769618,7.407234334783375,7.254282411944776,7.478010296113351,7.395073955131279,7.235173588997071,7.125295971224698,7.232599258174173,7.268833825020934,7.028722711529645,7.2917571173634395,7.270318924123332,7.419899799211931,7.176279899943503,7.017582153924445,7.133745871247888,7.154065855627484,7.3986723212799514,7.328282993388553,7.184019077729112,7.0710101158999255,7.143941638353777,7.541088978736731,7.260981059543996,7.381394329848115,7.300975647392818,7.223013209344975,7.215808264130141,6.972139183163278,7.049476954350284,7.3639069031192745,7.09381773975153,7.486047615178769,7.351746523467178,7.092226601809621,7.360516733094911,6.9367090241883345,7.049476954350284,6.889012282157038,7.006354898501191,7.225523418963352,7.184019077729112,7.395073955131279,7.24212203229268,7.260981059543996,7.223013209344975,7.113135591572602,7.223013209344975,7.028722711529645,7.2917571173634395,7.049476954350284,7.143941638353777,6.98287920562126,7.268833825020934,7.135637915446157,7.16622623527958,7.2308659748219135,7.251582361541747,7.30707747413345,7.057329719827223,7.316122613736457,7.251582361541747,7.493900380655708,7.050749017859644,7.176279899943503,7.368369498571849,7.30707747413345,7.445405630681424,6.971474442349011,7.184019077729112,7.30707747413345,7.092226601809621,7.342922673080172,7.395073955131279,6.924931856411981,7.288815267740722
IMM_220,7.707964294918599,7.372029342037358,7.406794760198035,7.51432322450248,7.742397791982473,7.457420833268002,7.530177175703317,7.6291871815344825,7.584332945750222,7.38079955166509,7.651101957962923,7.506330433748949,7.728722855085397,7.406794760198035,7.530177175703317,7.672688820171069,7.703064986078306,7.6030361677470335,7.770492913598597,7.335555856882047,7.471439284963821,7.632330474541072,7.866070573580828,7.843063194988446,7.689192811496748,7.565561462328371,7.7099513716635455,7.588162891265504,7.693797664112226,7.630909958156836,7.519592935292677,7.693797664112226,7.6250624740770325,7.490210768385672,7.59943983814043,7.421970608699521,7.830679470532613,7.550294705675061,7.6610417711825995,7.811902263501985,7.847367351584015,7.795837050943934,7.646757545176352,7.747485535006215,7.915344145400023,7.490210768385672,7.580668354718579,7.440304025488039,7.735576526126459,7.847367351584015,7.463311404080421,7.652178574910487,7.51432322450248,7.636529156875651,7.689192811496748,7.696145572138515,7.651101957962923,8.042383333989159,7.534864665105454,7.565561462328371,7.693957436924721,7.591906165455023,7.471439284963821,7.653917336749218,7.440742092121372,7.59943983814043,7.587408319520249,7.456514252669297,7.506330433748949,7.769364839582742,7.495551741080629,7.796605753917728,7.776028569863754,7.538039293476287,7.6177576734537995,7.504079935921353,7.449105565055999,7.621807651168885,7.471439284963821,7.55012730344079,7.530177175703317,7.665529028598203,7.534864665105454,7.689192811496748,7.728722855085397,7.545858797935586,7.4795216312616795,7.565561462328371,7.828595868162164,7.777065567522083,7.471439284963821,7.915344145400023,7.490210768385672,7.580668354718579,7.735576526126459,7.847367351584015,7.511405692281466,7.51432322450248,7.636529156875651,7.668131195968918,7.632330474541072,8.023611850567308,7.696145572138515,7.6751859535028695,7.573134682033172,7.6250624740770325,7.440742092121372,7.59943983814043,7.716805042704608,7.487558950327098,7.750593356160891,7.471439284963821,7.757257086441903,7.519267810054436,7.580668354718579,7.449105565055999,7.621807651168885,7.511405692281466,7.632330474541072,7.534864665105454,7.448431906371439,7.665529028598203,7.7491869576451125,7.557660976126197,7.573134682033172,7.6610417711825995,7.488398313689084,7.6177576734537995,7.944073085582101,7.645123817376536,7.672688820171069,7.5222719776179705,7.673138193546133,7.595618696184551,7.573134682033172,7.588162891265504,7.595618696184551,7.689192811496748,7.550294705675061,7.803060776055027,7.565561462328371,7.6030361677470335,7.610415698112631
IMM_221,7.823260393258825,7.8500604526025395,7.858884302989546,7.876371729718387,7.739737037696541,7.701004643207827,7.730150988867343,7.902211734653647,7.640883650770256,7.919184813257361,7.832249176486079,7.7205008188336235,7.556614733872652,7.795953047263089,7.408222893979981,7.640883650770256,7.491936152213067,7.28483991797313,7.2653437423473335,7.28483991797313,7.643100225546718,7.396588275625586,7.5494871747752255,7.664565070412355,7.378554352795325,7.2944900880068495,7.378554352795325,7.194954414455935,8.011868393143752,8.10593671750466,7.777202500463099,7.59569357016321,7.174195854289138,7.681241388386397,7.867654512617278,7.360292146402596,7.791180278019553,7.483523912396867,7.042951321010886,8.162335887677576,7.786734517233711,7.876371729718387,9.55351143133402,7.84194339170144,7.545726417729916,7.97706572933786,9.341795802785207,7.822629916644605,7.94427579422019,7.681241388386397,9.523052276583503,7.675371825368938,7.805113046548565,7.7205008188336235,9.4729391617557,7.2653437423473335,7.6098567551496314,7.7774567036457,7.525103016148266,7.245580487525904,7.6712572998137745,7.902211734653647,7.304076136836048,7.0543560842831345,7.6712572998137745,7.640883650770256,7.5681253101544055,7.738565651856131,7.7205008188336235,7.823260393258825,7.245580487525904,7.194954414455935,7.490016985143628,7.681241388386397,7.341795802785207,7.525759279348881,7.832249176486079,7.630615315316429,7.304076136836048,7.838101325407045,7.867654512617278,7.6510794178761445,7.525103016148266,7.351073616373218,7.8500604526025395,7.867654512617278,7.1424869945618,7.313598910954554,7.351073616373218,7.440710828857894,9.739863665656653,7.545726417729916,7.97706572933786,9.360292146402596,7.94427579422019,7.681241388386397,9.262888090621022,7.805113046548565,7.7205008188336235,9.339466996725232,7.174195854289138,7.341795802785207,9.436358804318186,7.235596398953281,7.466550833793153,9.394346324838917,7.6712572998137745,7.640883650770256,9.704107311501442,7.28483991797313,7.387599492398332,9.739863665656653,7.0543560842831345,7.245580487525904,9.360292146402596,7.832249176486079,7.630615315316429,9.262888090621022,7.449375689985021,7.225542734289358,7.961546808169485,7.640883650770256,7.97706572933786,7.581975288915428,7.184612470234477,7.387599492398332,7.484571233133854,7.2944900880068495,7.33245793820587,7.561150139238066,7.902211734653647,7.805113046548565,7.65804194683102,7.235596398953281,7.1424869945618,7.360292146402596,7.378554352795325,7.088039210539423,7.6125658573986055,7.245580487525904,7.491936152213067,7.313598910954554,7.163703480471495
